resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,average_watts,kilojoules,device_watts
2,"{'id': 36334506, 'resource_state': 1}",Morning Trail Run,6029.8,8745,13336,310.3,Run,TrailRun,,10240794403,2023-11-18T13:06:57Z,2023-11-18T09:06:57Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,1,2,0,2,0,"{'id': 'a10240794403', 'summary_polyline': 'qwz`Bf~jwJJFELFH@HAAABBDBA?CEDFK]CCD@JI?KFCA?PISUUBIAQE?EJ@BCAEBALGH?ABLC@?BDJ@ECAANKKO?GPMJ@LDg@O^[?GNUFCAAAMAMU[CB@AB@AACc@BQCeBp@m@b@YZODSQB_@@m@GY[_@]SiAa@gBa@a@GAE@BOQCOC?]WMUGCEFUHEJAAALICIBEDG\\EHIBENCBC@EGIUC@CHEZI@MMCBEAAG@MACIJKb@KNEPIJKDCVI@[^Ol@ACBCAd@CJEBIAOHYBACG?IBGHI@YP]\\CHC@I?SME?I@EFKCW@{@\\GA_@LM@CFMAGD[D]JIH[DK??CGDY@K?CCWAYHECGDQ@IDC?SQ}@EGEABMBYCOFMEBCWCSICE?@BECDUGAEB??EMGG?BAFGXBNCBEa@MC?AHC?Qm@Df@I]KCGGO@CC@IMIE@ICG@OMEAGGAIEAQWAGMKMISAK[@WEE@AEFEOMCIK@GJEAGKI@KSEM@CAC_@@WA?AEI?CCDAMEMOAMFYCIBMD@FJDB?C?ECIAYBO@@A@Ke@Hg@HODWNKA@FBDHEEJLAAD@OQHTEGAGIE@BDDMU@BGLAXG@EL@PGTHX?x@BBK?GGAEE?BVGXEFDJLBD??EHJCLLVD`@R?JD@CJN?LGLVTD\\Nb@^FLFPPABHXNTH??BFF\\Nh@ZCJ`@H`@FFD?BW@M?OEEBAEJNFBBBEDJFPBFFb@LNANDHAX@JDNEh@DFDH@RC@@^GGBVI`AF@@AAPEP@PMb@IL@JEDGF?LIVCNIXEHIJAJI`@EJBLGJDLL`@WNQPKd@SXCL@DEPEDEBWC]HYXa@NIDKCCDGJCD]PQTk@B?H\\BAF?FDFC?MJODAHVD@DMTQB_@JKD?@DFD@C@QBIXKJAHF?FNPRPFZNJA?CEz\\bLALCAKJDNDD@h@EJBREHKDALEFJZBABB@AFRCR@VE@AFDNADEBG@]f@UVAFGBGAMF?NI`@EFAPC?CDCPEDKF@DMHBTO^HLHBABJB`@TLGH@HCF@TN?r@@PGFELPXF?EL?Jd@e@?PCH?CA@DCAEDGEPBAGHC@BCC@BAFHJTBt@PvAJzAXpAAfADdACJMTIBY@cAEM@WTo@\\MZ@DJDf@GTB`Bv@XBZGf@QZ?XXLTDp@Af@En@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.03465930558741, -61.6651579644531]","[16.032998766750097, -61.67506730183959]",0.69,9.944,52.7,True,111.0,148.0,False,True,1376.7,866.4,10966304013,10966304013,garmin_ping_305453182205,False,0,0,False,11.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,3582.7,1713,1713,162.6,Run,Run,,10265164286,2023-11-22T21:30:13Z,2023-11-22T17:30:13Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,1,1,0,1,0,"{'id': 'a10265164286', 'summary_polyline': 'qly`BtjywJYUWo@Kk@KKCQM]m@qCSk@W[k@Ia@OYYM{EGo@UcAOiABkA?gABs@CQa@{AUeBEOAKR]HIPIxAGf@ITQNYPiA\\mAPe@LOl@Th@HpACb@G`AWPUHYTYPM`@I|@Ah@GjAFd@JTRPTb@r@Rb@V\\TV^T`Av@^Pf@N^Pd@n@Vr@XfARd@j@v@Dh@@d@CdAFf@TfAFf@?~BDZZdACLEDWZYN_AGKPOh@Ih@Ix@Ib@a@h@K^@f@Fd@j@hBHh@Bj@?fAUv@a@`ADhALhBC\\IZi@h@ITUVa@RWZa@v@y@bCa@p@OCa@UmBuAe@YO[IUYuAIOOu@Qg@O[q@eAc@wA[w@e@w@]YQI_AWSMCMBKHCDHNC', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.027773655951023, -61.73882617615163]","[16.027657566592097, -61.73895165324211]",2.091,3.101,71.1,True,143.6,168.0,False,True,226.0,51.8,10991642675,10991642675,garmin_ping_306161510801,False,1,0,False,20.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Mini rando à Montserrat 🗻,2399.3,2937,4326,114.7,Run,TrailRun,0.0,10281729637,2023-11-25T20:51:59Z,2023-11-25T16:51:59Z,(GMT-04:00) America/Montserrat,-14400.0,,,France,0,1,0,1,0,"{'id': 'a10281729637', 'summary_polyline': 'yoqeBtzszJGSGCKY@CIKOo@KSG@AEGCIFQIKOKGCIIGKCEEG?ITC@MIC@ADIDILE^BL?PLXGTDVEN?JEBKXKQQi@IB@CG?AGQ?KDQB?JGBAd@EJBDHFBTATBPEVGDCb@CHDR?XNj@C\\DJCPGDE?CDFTCLDH@NNRHd@ANBDCHB??FCDA?AJEJ@LCFECpAt@GAoAq@NJ`A^JHXHDFI@MGaAm@SQq@JOJADJAj@_@AC?@B?@[HQDW?QGMCQMGAQIYEY?APEBICS@[KS?KGSEi@Fm@JUHGAIGGAQIS@YEAEIb@{@RAFBNCABJBNVB?DPHHDMB]EMHMCEC@DIDEC?DKEME?EMBG?[H[LMFA@GDBN?DMFCJHNABD?N\\^F?FGFDBFH?P^b@vA^^d@n@NL\\NbAl@^JJHRRDHRN^^FBLVFV?H`@\\n@Pn@XDEg@iAEYCIKi@?MBE', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.806534100323915, -62.202183650806546]","[16.804538872092962, -62.20321403816342]",0.817,4.017,53.6,True,113.3,147.0,False,True,113.0,19.0,11008900193,11008900193,garmin_ping_306665597852,False,0,0,False,5.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,5070.2,2249,2281,229.2,Run,Run,,10297753896,2023-11-28T21:19:43Z,2023-11-28T17:19:43Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,1,3,0,1,0,"{'id': 'a10297753896', 'summary_polyline': 'mly`BbkywJHCHTM?OKSe@]mAIMEUMW_@mBCSWeAW]]Oe@C[O[UCe@@g@CiBCg@e@aCGUAODkAF]@gBa@oAWgACg@GQAY?OTSHOGIy@OWSOYK[K}@Ke@k@{@Qa@|@tARx@PdALXXTb@Lf@@dAAZAb@M^W^oBn@cBCSs@e@SWw@a@_@Wu@o@}AuBUWo@QQA]HWEW]GWy@sB_@sAKSU_AHN^`Ah@~AZv@^lAVT`@C`@?^L^Tb@n@hArAb@ZpDpCd@PZH`B?v@K`@M\\_@Ta@`@a@bAKd@Cl@GjAJ`@Vf@d@^|@b@t@rBdBd@Th@N^V^f@p@|BZn@Z\\LlAAh@C\\^tCBh@A~@FdAXbAG\\W`@ID[Ee@OG?OLUjAGjAKd@a@j@Ob@@b@DT^jATfAFlBAd@G\\a@v@EXE`@LjCAh@Ud@OLk@Xc@h@k@fAu@zBQJYr@KDCA]OqA_A]Sk@e@QWM[CSGIY{AIMOi@oA_CUm@U{@e@iAIK_@Wa@Iu@YIQAG', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.027751695364714, -61.73889214172959]","[16.027830401435494, -61.73896330408752]",2.254,3.789,73.0,True,145.3,171.0,False,True,272.6,51.7,11025530818,11025530818,garmin_ping_307158845363,False,0,0,False,31.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,8148.1,3158,3184,53.2,Run,Run,,10308676459,2023-11-30T22:10:27Z,2023-11-30T18:10:27Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,1,2,0,1,0,"{'id': 'a10308676459', 'summary_polyline': 'imy`BjkywJB?DFHTHFXHP@f@JTLTV^~@p@hBbArBTh@`ApDRb@tA~@^PZV\\RrDbBb@FpAr@`@VXZnAfA`@PxAb@ZTd@P`@Rf@d@hAZ^Xd@DXA`@JNXAb@CD[Pc@L]ZGbANtALZj@DJRR?\\Ij@ANH^Dh@@PEdABf@AbC@HCFKRIpAQj@S`@Gh@BlACrB?jDKt@?|@IlCEjAKNBd@Kh@E`@Mz@CZFd@Rd@Jj@AXCjDcAvCk@d@QdEaCnCqAbBcAzBgAt@e@FI@SOc@AKdC_C~@cAr@_@xAoAr@u@Ha@HSVe@d@u@^g@ZW^e@d@]b@y@@IEa@B]P]vA}Ax@kAbBgBb@m@Zg@dCqChB_BRYxAqAZQR[ZYDIzA{At@m@t@{@`@Y|@{@rBeB\\W\\ENOL]RQlBoAXM|@s@j@W`@Wd@_@lAq@zAcA~@[RQJ[_@j@[Fm@ToDrB_H~Ei@j@S^{@XaGhFe@\\Y\\_@XmBnBSXYLo@v@k@d@o@r@]Z[R{@~@Qd@u@p@Y`@wA`BiEnFOXB^?XW`@Wj@i@h@y@t@mA|AKVIf@WZaCbC}BdBgBzAEVHT@ZQX_DhBgBx@{@h@kCtAaCtA}@b@a@HyHlBc@@]Eg@Oc@SE?i@BwAZSI_@?kAHcB?sGRm@AiADQAWB', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.02789267897606, -61.7389402538538]","[16.016571410000324, -61.74664833582938]",2.58,3.636,78.5,True,151.0,170.0,False,True,154.8,8.1,11036831853,11036831853,garmin_ping_307496949409,False,0,0,False,63.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,4889.3,1875,2024,76.2,Run,Run,,10329125915,2023-12-04T21:38:43Z,2023-12-04T17:38:43Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,0,3,0,1,0,"{'id': 'a10329125915', 'summary_polyline': 'aly`BfkywJQ?MKMa@Ug@]aACU_@kAIg@YkAMUYS[Ea@MWQK_@OyDIg@Ei@Qy@My@@e@BODg@Ai@FMCi@I]Qa@EQCUMYAUMc@@k@BQZa@l@MXAj@KL?TITYHSDa@Jg@To@`@{@VD^L`@DVA^ErAGn@Qr@cAZYZA`@@v@A`@Mh@Dp@NZT`@`@bAfBz@n@j@j@`@Nj@LZR`@j@fA~CT\\VPB|@BP?^C`@HjAJ`@F`@B`CB^XjAAX_@`@YLe@E_@?MZGf@EnAMd@o@fACL@d@Hd@h@bBNpACxAOh@Yf@K`@A^PlCCf@Qb@YZg@`@u@`AUd@o@dBq@tA^`@TL|Aj@bAZt@^\\T~AbB^Pj@Jf@P^VvAj@^^ZNd@Hv@d@f@Hn@?PHFTCZGHYJq@R]XA\\Hv@PnADJn@ArABd@A`CHfACj@DpAGb@?f@ExAYhAGf@GjAEd@?hDKtEErCIn@Gb@I^QZUUPa@Pw@TmBHmFJ', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.02769930846989, -61.73891980201006]","[16.015233239158988, -61.74659905023873]",2.608,3.476,77.7,True,143.0,162.0,False,True,226.0,9.5,11058099822,11058099822,garmin_ping_308162503602,False,0,0,False,20.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,10587.8,3995,4106,57.2,Run,Run,,10340305128,2023-12-06T21:59:00Z,2023-12-06T17:59:00Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,2,3,0,1,0,"{'id': 'a10340305128', 'summary_polyline': 'oly`BbkywJCTBHp@Xx@R^\\|@fCBVLZNNJTRZl@rANj@@TNXL`@Fl@LTZ^\\XpA`AdAn@bAd@`Bb@l@ZXFdAj@Rd@l@p@RZp@JV@LBjCdAb@d@`@Pl@J^V|ARVHHZK`@_@Ri@L[XCb@TrAAj@BJPDTC^Rf@AdCLh@GdAAlA@^FXAVGVMlCi@`CItC?nAEf@Bd@Ib@@lAKb@@bAQX@fAIRB^@`@EjAU~@@^Xb@Jp@BPCvA_@z@[~Bi@p@K~@[lAo@XSlAk@bAm@^O`CyAtBeAv@g@X[AYKY?KHIZOh@o@fAeA`@O~@q@dAiAl@i@PIP]Fk@vA{BLKn@Wl@s@Ha@HSFYE]D_@T]xBkCbA}Aj@e@VWt@aAx@y@LSvAeBzAwAX]^SZ]VONUpAsA^Y`AgAXS\\]x@m@v@y@b@YzAuAZQ\\GHQX_@\\WDErCqBdDuBxAiA~@c@f@KTKFU^UlA_Av@i@HAd@Jf@Pb@Dr@MdAu@|AsAl@a@nA_BZiATa@|@w@|@m@~@eAZe@z@aA`@Wp@s@lAuATShAyAvAyBX_@B?c@t@s@fAgAvA_ChC}BtBg@x@u@z@kCtB_@|@On@KPaFhE_Ap@a@Lg@@{Aa@OFiAt@aAv@U^MJ_Bf@i@VgBfAsAbAuF|DQ^UT_@J_@ZQ?y@N?D_A|AMV_@TyAtAw@p@qBrBWZ_@XsAtA]V[\\]V_@^}@n@G`@}@dAk@`Ae@d@CAW`@aA~@Yd@e@f@mAbB?TDXEVoAnBm@^o@t@k@v@U^C^Sb@aA|@OR{BlBqBlBk@`@KLRl@APWXkFvCoB`AiAp@{At@gBdAi@RYB_B\\o@JyAZe@Pk@Hc@@e@Iq@[WEk@@KEIIM?eA\\w@Nk@@cB?kDLKA?C\\SpBAb@B`@?pAG`A?b@Gd@SVc@JI\\OFO?OHc@@UGeADkBP_CD}@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.027768375352025, -61.73889247700572]","[16.01257072761655, -61.74369337968528]",2.65,3.99,78.5,True,151.5,166.0,False,True,154.7,8.1,11069699100,11069699100,garmin_ping_308506566506,False,0,0,False,82.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,6001.8,2114,2231,8.2,Run,Run,,10350134169,2023-12-08T22:25:02Z,2023-12-08T18:25:02Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,2,1,0,1,0,"{'id': 'a10350134169', 'summary_polyline': 'yly`BxjywJEJRf@RJlAXRLN\\Rl@`@x@Vz@`AlBNRPd@Jj@n@zBDNZXhCdB~@b@RLZJ|@b@ZJn@HbAh@^X|@dAb@b@`@Nn@J\\L~@b@n@Rd@f@ZNb@F\\VZJ^H\\?b@JLXAd@WPeAh@GDET?j@TpBb@?JD@FDFj@EJDp@@hAFd@@z@GjDFZYvAMn@Mf@ElAIhA?b@EfCApAK^CbA@vEQbBSh@Mf@Ef@?d@\\`@Hd@Bh@EvBg@ZOrBc@l@IlAi@fAk@v@e@xAu@xJqFd@SyElCoIlEk@XrAw@dBy@fIoE}ChBwAt@o@`@gClAoAr@fAq@~BiAfDmBpBcAeMzGD?u@Xc@Zo@\\m@JiCl@eA\\cB\\Q@i@Cc@OYQYGa@BSCEGSG}@\\k@FuA@_DHa@Fg@AcDNcEDg@HaBN{@DeBPsBB}BEe@@mBKe@?YDYOCw@MaA', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.027819337323308, -61.73884126357734]","[16.02092052809894, -61.74617953598499]",2.839,4.686,79.8,True,150.7,180.0,False,True,155.8,8.1,11079904433,11079904433,garmin_ping_308836288507,False,0,0,False,39.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,5980.6,2473,2491,37.1,Run,Run,,10365813857,2023-12-11T22:21:00Z,2023-12-11T18:21:00Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,0,4,0,1,0,"{'id': 'a10365813857', 'summary_polyline': 'yky`B`nywJIKG@FBb@GR?\\L\\Vf@lAt@pBl@lAh@~@\\rATjALb@\\`@fBjAz@f@xBx@\\NtAZ\\PVPPHZXt@hA\\V`@L|@T`Ad@dAXh@p@f@HZJPLNRpAPTDJTA`@SRiA\\Oh@DXFrAFd@@@d@CPXH@r@CtABxC@b@ClABzC[fAWdHItBKd@AZBfAKfB?fAGT?p@GlA[ZCb@?|@^f@Jh@?^IzC}@bB_@j@G`@M`Ac@`CuAnBaAhC}Ax@_@bCwALUCYIa@JO|@y@h@i@z@g@n@g@fAeAl@s@n@g@TcAt@kAPQj@]^[PQHSLKDIZcACc@B]l@s@d@u@x@{@T]JWn@u@f@c@h@o@FMb@a@f@u@l@u@VSOP]ZW\\Mb@W^UL_AnAq@t@Y\\]X{@lAk@j@e@j@QZ@~@_@|@u@~@o@b@}AtBK^Mh@iBlBeCnBkAfA}@t@CFLn@K^_E`C_B|@cGzCkAr@WL{@N_Dp@a@LgBb@a@Be@EiAg@y@?GOBUR]FY?[FUDa@Ik@?_@RyBFU?gAFw@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.027657985687256, -61.73937032930553]","[16.0125645250082, -61.74378608353436]",2.418,3.417,78.3,True,133.6,150.0,False,True,147.9,8.1,11096338987,11096338987,garmin_ping_309340971229,False,0,0,False,11.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,7180.6,3547,3809,254.2,Run,Run,,10401935159,2023-12-18T21:42:05Z,2023-12-18T17:42:05Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,0,2,0,1,0,"{'id': 'a10401935159', 'summary_polyline': '_`y`Bn_zwJnAt@VTZP^^^Vz@b@LL|@TdAPrB~@Vb@t@x@\\Tr@HZHzBlAp@h@ZJj@DPJVVr@Db@LPVA\\OVyAl@KVD`ALhAFNB@VCRDJRB@P@^EtAC~GBrBWp@Sd@GpBKz@DxAAbDOrAArCKzBGFC^GfAWf@?d@Fl@Zh@HSAc@Iw@Wy@@WQI?g@Ta@Jm@FsBDmFPe@CsFReBLyEd@_@@a@EaEDmAE_@Ec@?O@AR@Fx@SvFBtAFf@AnAQFC?EMCi@HqAHm@?c@D[CkA@uBCmCKGMMgCD]PUz@UNKPYEWOOw@E]IWSc@Sk@EKCq@m@WOYImAo@[M_@Ee@Ko@q@w@}@aBy@eAWy@c@y@Y]SSIs@k@C?KKUK_@]a@WKKBFPDNHI?e@_@]iAMk@AU_@mAu@uAM_@MOe@sAWe@K_@MSEKQIoAYSIMYAQABEEUw@S}@Yw@S}@Gg@UcAQa@[]YK_@Ea@QMSCGIyDe@mDCa@?q@HSE[?k@H^?TAb@AD?l@EBCG@]Ai@BQAQBSGWAi@U_AQmAAk@Ic@Bj@B@DJF^Nb@Fl@FPFbBAHBJCRB?EL@r@E]?IDICI?WCSBUAYi@cD?_AKO?YNWr@Y]Ba@d@EP?TNbAZhAN|@AN@DBXFH?ZGX@~Bd@vCHp@?rBDh@FTPL\\Hd@BTPNZZfAP`@Nb@J`AHZb@xANp@RDBCLBAJ@B?I', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.025761999189854, -61.742153791710734]","[16.027654549106956, -61.73901963047683]",2.024,3.31,73.1,True,144.9,177.0,False,True,225.9,9.1,11134095225,11134095225,garmin_ping_310515750997,False,0,0,False,43.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,8901.3,3509,3532,49.1,Run,Run,,10412247975,2023-12-20T22:10:00Z,2023-12-20T18:10:00Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,0,5,0,1,0,"{'id': 'a10412247975', 'summary_polyline': 'sly`BjlywJBFRP`@FbAd@TNPRDL`@x@Jd@Rp@Tj@X^BH\\`@ZvANhALp@LVz@d@NNVJdAv@`@TlAd@P?ZN\\Vx@NbAd@\\\\\\b@fAhAxAZ`Af@l@P`@V`@b@~@T^P~@T\\@RDDFDZK^YPk@L]VGZHfALd@?ND^\\EP@BTBBlBGlB@~ADdB?hCWtAY~BMj@DdDKvEWhB?nBGdAQ^M^C`@?v@\\XHx@BbAQlBk@dDq@^ObAg@xA}@tBcA~A_AtBeAhC{ANW?WM[@Q`@YnCcC\\Ur@m@VWT]~@cARWJa@Te@t@iAX[p@c@l@u@JYRa@?}@@CzAsBxAgBd@m@fAkAVc@n@o@r@eA\\_@f@e@n@s@f@c@~@_A\\YZSPWn@s@f@e@v@y@xBwBnD{Cl@c@UVsFbF}DxDm@v@ONYLmBhBm@h@{@~@]XY\\GPGHe@d@oA~AiAlAe@r@oAxA_ApAAXBb@e@bAu@|@e@Z{@hAk@v@Qv@Y\\}@|@aAdAkAv@{@t@s@r@k@b@ADNr@IXmIrEyInEh@WxFaDjAi@dBcAnAo@nEeCABqBhAqBpAoHvD}Az@u@\\a@RGHjBoAbCqAPGoAt@_DbBdDqB|C{A~@m@|@e@NGqDxBoDfBd@[oDpByBf@oFpAi@@]Gk@W[M_@@UCGGAU\\u@B}@C_@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[16.027787318453193, -61.739100432023406]","[16.01278144866228, -61.745467241853476]",2.537,6.078,78.6,True,145.6,174.0,False,True,152.8,8.1,11144757418,11144757418,garmin_ping_310851835316,False,0,0,False,43.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,9193.0,3402,3404,14.6,Run,Run,,10416821523,2023-12-21T21:35:16Z,2023-12-21T17:35:16Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,3,5,0,2,0,"{'id': 'a10416821523', 'summary_polyline': 'kxo`BtmtwJx@a@PQNWp@g@b@M^QZINKt@Ul@K^MVOX]XUvAy@nBuAZKlAw@ZGL?b@Sz@OdBq@XQN@XUREX?dBu@HAR?RIVOr@KTBVKnAOjBKX@\\HZARId@AbASJ@j@IX@NEd@El@OnAa@z@Q\\Cb@MR?VIb@GZMfAUZM~Bg@rBi@b@C\\K\\Gx@I\\I^?v@G~ASf@Dh@Kh@?NBx@E^?x@Mp@Sl@@THl@Lp@`@XJzAp@|@n@ZLvARVJt@FZ?`@EL?nAQX?TJH?\\O^@fAR`BCVB|@\\|AHEB[AkBUgC_@oAIg@@kBJeBPUEW@cB[qA_@k@Ya@YyBoAg@Me@ESEiDXe@?aCNsJdAeANsB`@qA`@_Cb@eCl@qD`@wDj@cB\\a@@{A?e@C{@B}@Jg@J_AXi@HyDvAaBf@}Bl@]Ng@V_An@_@R{@l@eC~A_@XgAj@mAZa@B[He@NgAh@y@t@_Ap@g@XWTq@^{DbCqAr@{An@UAWYSC_@HiADWEeAYSCq@@[JYB[To@l@x@}@^Y`ACh@@f@Nb@BXHd@Bj@If@CVPZF`@MfFyCx@q@~@c@`DyBt@m@`@Wf@OdCe@ZMpBmA~GsEbAc@`@OzCs@~CoAt@O\\OfCg@f@En@A~@@d@F`@@\\E`@K`AKtA[t@IyGdAe@BoACeBH]FWHuDt@wDxAkAVaAZ}Ap@_HpEkBfAi@Lg@FcBd@y@b@s@l@kAx@]XgAp@mAR[L', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[15.978461662307382, -61.71371039003134]","[15.979637978598475, -61.71425722539425]",2.702,3.555,79.7,True,151.2,165.0,False,True,21.8,11.5,11149505646,11149505646,garmin_ping_311011844821,False,2,0,False,70.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Morning Trail Run,7009.5,9042,12123,464.1,Run,TrailRun,,10431852888,2023-12-24T14:33:23Z,2023-12-24T10:33:23Z,(GMT-04:00) America/Guadeloupe,-14400.0,,,France,5,5,0,2,0,"{'id': 'a10431852888', 'summary_polyline': '_tz`Bz~kwJSEGSFICCGCQBo@@IM[GMIASDCHWHg@\\_@JA?q@?BD?D]XO?OAJ\\i@DAASF?BC?BL@@UKE?IBOF@@QH?C??CEAEIKABIEG@OB?BIF]CGBc@CMKIF@DEB_@NBPGGI@SFFMUBICYB?EM@GB@?KD@CIE??GFK?QBACKK?IGUq@E@GG@OBBEGC@CMAWBI?OEGc@UQWBABBGBEEG@?JI@AFQDSLCLEEWCAHCAEGMAQOAHIC@?IDGLOBDTICIBq@C]QFAeAEO@u@RgAf@e@h@QJQ?KIAIBm@CYGQSWe@]k@[iCq@SSUi@c@mBOsCYiBE{@CCEWBWAUKQ@@G]OGGBEEK@EUOYMESS[GEKKECM@A[Om@KQUI@UKo@ISSAOO[SMIMUCu@e@S[I[GIIBO_@QKw@SQWSOAKGH_AD[HKCUDQCUO[AQLGRIAOR]Je@XIEMFQBGH?JWCk@LMF[\\UFAGs@n@_@AID]MQJk@PMPKBEHUJSZENA\\KNMDGLK\\BHEN[\\?FIDCPMVQ@KJO@e@LGJBPIJKb@OfC`@CHFNDf@ERm@FKHA@HCLBJCHDDHGNXNWFCCPLBBCFAFH?ZNFFRERMN?XKTJPAf@@TAJG?IQAZGXDL^CG?B?EHDt@FL^HBHJJCPBNNLDZN`@F?VFLJb@v@HHPDXZb@JBBAFJFl@LHFAF]CSBCBTHG@d@VP?PHf@B\\Eh@JV@ZJFE~@Kp@Dz@CTO^G`@O@CbAU`@MHGd@CRCH?VLPGDSbAk@^C\\IFGDQCWPm@LQFAPI@IAEBKLCRy@Vc@H^FCLHD??KLUF@BTFABORKDe@JID@BFHCAKDMZMH?HNf@^FH?PBDP@AMc@{AMk@JM?GXMF?@GVKX[VANFHCb@Pd@CZHqFz@?RTjATh@PRf@PnAPhA^b@\\LPLTGvAHJRBHEp@u@|Ay@b@IV@ZHPAVNDCT@TE@BDEJBAIDDb@_@LANLLCZ?XICBH?NG@QBELANJRBLTJBHRBNCXE?@HJHL\\F@\\NTB@BDFEDALBDCBBEFVAJMDCJ@HKJC^GEKJJBEDMIBRCDCVNRB^IJATGB?HMf@HXB?ABAADAPJCTBFAFCA@LEF?RKBCFMF@HEBERa@H?DIBHb@ADUPUh@QV[r@Db@RD\\VJCZDZGFHBP?RKf@FADXJRD@BJNJFLHh@?\\ZhBCdADZHR@XE`BO^UP{@F', 'resource_state': 2}",False,False,False,False,everyone,False,,"[16.034083887934685, -61.67037050239742]","[16.034119511023164, -61.67338186874986]",0.775,9.307,52.7,True,107.6,152.0,False,True,1374.2,911.8,11164784030,11164784030,garmin_ping_311486967741,False,0,0,False,14.0,,,
